OrderID,OrderDate,CustomerID,ProductID,WarehouseID,CarrierID,Quantity,UnitPrice,UnitCost,DiscountRate,GrossRevenue,NetRevenue,COGS,ShippingCost,Profit,TransitDays,PromisedDays,IsLate
ORD-00000612,2023-06-16,CUST-009303,PROD-0922,WH-CA-EAST-1,CAR-02,4,2052.55,931.24,0.1,8210.2,7389.18,3724.96,9.71,3654.51,1,2,0
ORD-00000613,2025-10-08,CUST-006143,PROD-1465,WH-EU-WEST-1,CAR-02,2,1161.25,870.94,0.0,2322.5,2322.5,1741.88,41.2,539.42,2,3,0
ORD-00000614,2024-08-06,CUST-005329,PROD-1508,WH-APAC-TYO-1,CAR-04,4,639.76,433.69,0.2,2559.04,2047.23,1734.76,13.68,298.79,5,4,1
ORD-00000615,2024-05-10,CUST-012512,PROD-0439,WH-APAC-MELB-1,CAR-06,3,589.1,383.8,0.0,1767.3,1767.3,1151.4,20.46,595.44,7,6,1
ORD-00000616,2025-02-15,CUST-001277,PROD-1856,WH-APAC-OSAK-1,CAR-03,2,1207.65,829.05,0.0,2415.3,2415.3,1658.1,47.16,710.04,1,1,0
ORD-00000617,2025-07-22,CUST-007328,PROD-0950,WH-US-CENT-1,CAR-07,9,1204.61,788.9,0.0,10841.49,10841.49,7100.1,36.94,3704.45,4,4,0
ORD-00000618,2024-05-07,CUST-019651,PROD-1497,WH-APAC-SING-1,CAR-07,4,329.26,171.94,0.1,1317.04,1185.34,687.76,7.43,490.15,7,7,0
ORD-00000619,2023-10-10,CUST-009593,PROD-1517,WH-US-WEST-2,CAR-08,9,464.5,228.95,0.0,4180.5,4180.5,2060.55,24.98,2094.97,7,7,0
ORD-00000620,2025-12-22,CUST-006288,PROD-1914,WH-APAC-SYD-1,CAR-08,10,568.09,268.08,0.15,5680.9,4828.77,2680.8,46.26,2101.71,5,5,0
ORD-00000621,2023-11-07,CUST-004226,PROD-1238,WH-APAC-SING-1,CAR-01,8,299.43,188.67,0.1,2395.44,2155.9,1509.36,17.17,629.37,6,6,0
ORD-00000622,2024-08-04,CUST-018420,PROD-0771,WH-UK-MANC-1,CAR-01,9,1865.11,901.41,0.0,16785.99,16785.99,8112.69,30.74,8642.56,1,1,0
ORD-00000623,2025-05-16,CUST-013763,PROD-1681,WH-APAC-TYO-1,CAR-06,6,804.63,438.12,0.0,4827.78,4827.78,2628.72,25.52,2173.54,5,5,0
ORD-00000624,2025-10-04,CUST-005811,PROD-0289,WH-APAC-SING-1,CAR-02,5,1281.86,891.28,0.0,6409.3,6409.3,4456.4,30.42,1922.48,7,7,0
ORD-00000625,2024-05-16,CUST-015793,PROD-0973,WH-APAC-TYO-1,CAR-07,5,549.23,338.6,0.0,2746.15,2746.15,1693.0,31.9,1021.25,6,6,0
ORD-00000626,2023-08-11,CUST-009649,PROD-0395,WH-APAC-SYD-1,CAR-08,10,640.06,397.99,0.05,6400.6,6080.57,3979.9,7.43,2093.24,6,6,0
ORD-00000627,2024-11-21,CUST-017737,PROD-0338,WH-APAC-OSAK-1,CAR-07,4,552.48,451.49,0.05,2209.92,2099.42,1805.96,21.46,272.0,5,5,0
ORD-00000628,2024-01-02,CUST-009124,PROD-0934,WH-US-WEST-2,CAR-03,7,57.86,30.26,0.05,405.02,384.77,211.82,27.71,145.24,6,6,0
ORD-00000629,2024-03-09,CUST-022026,PROD-0091,WH-APAC-SING-1,CAR-02,9,1063.56,795.33,0.0,9572.04,9572.04,7157.97,13.81,2400.26,7,7,0
ORD-00000630,2025-09-06,CUST-010077,PROD-0604,WH-APAC-SING-1,CAR-04,3,867.54,420.67,0.0,2602.62,2602.62,1262.01,18.74,1321.87,1,1,0
ORD-00000631,2024-07-28,CUST-002948,PROD-0410,WH-UK-LOND-1,CAR-03,7,1077.78,857.48,0.1,7544.46,6790.01,6002.36,42.47,745.18,1,1,0
ORD-00000632,2024-07-27,CUST-020565,PROD-0560,WH-EU-CENT-1,CAR-04,4,52.85,31.37,0.0,211.4,211.4,125.48,25.97,59.95,7,7,0
ORD-00000633,2025-12-18,CUST-004965,PROD-0444,WH-APAC-OSAK-1,CAR-05,1,564.73,323.08,0.0,564.73,564.73,323.08,14.02,227.63,3,3,0
ORD-00000634,2025-11-10,CUST-006146,PROD-0583,WH-US-CENT-1,CAR-05,6,72.56,40.03,0.0,435.36,435.36,240.18,33.31,161.87,7,7,0
ORD-00000635,2024-03-03,CUST-012495,PROD-0649,WH-US-WEST-1,CAR-03,2,430.31,338.78,0.0,860.62,860.62,677.56,11.04,172.02,1,0,1
ORD-00000636,2024-09-05,CUST-008604,PROD-0593,WH-APAC-SING-1,CAR-05,3,665.06,382.54,0.05,1995.18,1895.42,1147.62,16.34,731.46,4,5,0
ORD-00000637,2024-10-29,CUST-014937,PROD-0237,WH-US-CENT-1,CAR-08,11,339.41,208.09,0.15,3733.51,3173.48,2288.99,21.7,862.79,2,1,1
ORD-00000638,2024-04-04,CUST-016505,PROD-1032,WH-UK-MANC-1,CAR-04,11,836.9,595.87,0.15,9205.9,7825.02,6554.57,10.74,1259.7,4,3,1
ORD-00000639,2024-01-10,CUST-017865,PROD-1181,WH-UK-MANC-1,CAR-02,11,1609.44,734.87,0.2,17703.84,14163.07,8083.57,12.17,6067.33,3,3,0
ORD-00000640,2025-11-05,CUST-013854,PROD-0895,WH-APAC-SYD-1,CAR-02,3,626.69,383.47,0.15,1880.07,1598.06,1150.41,15.83,431.82,4,4,0
ORD-00000641,2025-06-21,CUST-008201,PROD-0341,WH-UK-LOND-1,CAR-08,7,239.33,189.6,0.05,1675.31,1591.54,1327.2,42.16,222.18,5,5,0
ORD-00000642,2023-04-02,CUST-007809,PROD-1487,WH-UK-LOND-1,CAR-07,9,1453.54,887.82,0.05,13081.86,12427.77,7990.38,15.81,4421.58,4,3,1
ORD-00000643,2024-08-27,CUST-020792,PROD-1573,WH-UK-LOND-1,CAR-04,9,758.1,482.0,0.15,6822.9,5799.46,4338.0,30.65,1430.82,2,3,0
ORD-00000644,2023-12-05,CUST-024365,PROD-1519,WH-UK-LOND-1,CAR-02,7,316.11,248.27,0.05,2212.77,2102.13,1737.89,7.28,356.96,1,1,0
ORD-00000645,2024-12-13,CUST-016884,PROD-1656,WH-APAC-MELB-1,CAR-06,7,331.24,243.33,0.0,2318.68,2318.68,1703.31,30.73,584.64,5,5,0
ORD-00000646,2025-09-14,CUST-023437,PROD-0973,WH-UK-LOND-1,CAR-06,3,549.23,338.6,0.0,1647.69,1647.69,1015.8,17.97,613.92,6,6,0
ORD-00000647,2023-12-16,CUST-006030,PROD-0331,WH-EU-WEST-1,CAR-01,8,229.46,165.69,0.1,1835.68,1652.11,1325.52,29.54,297.05,1,1,0
ORD-00000648,2024-12-18,CUST-010890,PROD-1179,WH-EU-CENT-1,CAR-08,8,428.82,319.0,0.05,3430.56,3259.03,2552.0,24.44,682.59,3,3,0
ORD-00000649,2024-11-15,CUST-004241,PROD-1501,WH-CA-EAST-1,CAR-02,7,515.97,349.88,0.2,3611.79,2889.43,2449.16,26.41,413.86,2,2,0
ORD-00000650,2024-03-27,CUST-004497,PROD-1823,WH-US-EAST-2,CAR-08,6,643.99,441.52,0.0,3863.94,3863.94,2649.12,10.72,1204.1,1,1,0
ORD-00000651,2023-08-18,CUST-002975,PROD-0098,WH-APAC-SYD-1,CAR-01,2,1150.72,913.44,0.15,2301.44,1956.22,1826.88,22.22,107.12,3,3,0
ORD-00000652,2023-06-01,CUST-022065,PROD-1965,WH-APAC-MELB-1,CAR-03,2,151.38,104.09,0.1,302.76,272.48,208.18,35.47,28.83,6,6,0
ORD-00000653,2025-12-17,CUST-000755,PROD-1393,WH-US-CENT-1,CAR-06,1,1328.73,644.7,0.15,1328.73,1129.42,644.7,25.58,459.14,1,1,0
ORD-00000654,2024-07-26,CUST-010340,PROD-1033,WH-UK-MANC-1,CAR-03,3,1278.83,625.22,0.0,3836.49,3836.49,1875.66,9.67,1951.16,4,4,0
ORD-00000655,2024-12-12,CUST-021707,PROD-1836,WH-EU-WEST-1,CAR-04,3,750.77,527.64,0.1,2252.31,2027.08,1582.92,19.98,424.18,4,4,0
ORD-00000656,2025-10-21,CUST-015085,PROD-1796,WH-APAC-SYD-1,CAR-02,2,1855.63,883.65,0.2,3711.26,2969.01,1767.3,24.1,1177.61,3,3,0
ORD-00000657,2023-08-18,CUST-013074,PROD-1142,WH-APAC-SING-1,CAR-05,11,177.96,127.81,0.0,1957.56,1957.56,1405.91,41.6,510.05,5,4,1
ORD-00000658,2023-06-03,CUST-006091,PROD-0658,WH-US-CENT-1,CAR-03,4,1690.6,809.46,0.05,6762.4,6424.28,3237.84,20.49,3165.95,2,2,0
ORD-00000659,2024-01-28,CUST-018699,PROD-1484,WH-APAC-MELB-1,CAR-04,3,594.18,451.46,0.1,1782.54,1604.29,1354.38,29.45,220.46,4,4,0
ORD-00000660,2025-01-07,CUST-007881,PROD-1971,WH-US-EAST-2,CAR-07,1,1957.29,927.56,0.1,1957.29,1761.56,927.56,39.72,794.28,7,6,1
ORD-00000661,2023-02-16,CUST-012794,PROD-0194,WH-US-EAST-2,CAR-08,2,909.84,444.0,0.1,1819.68,1637.71,888.0,28.38,721.33,5,4,1
ORD-00000662,2025-03-27,CUST-012249,PROD-0153,WH-US-EAST-2,CAR-08,11,1033.67,773.29,0.1,11370.37,10233.33,8506.19,26.83,1700.31,7,7,0
ORD-00000663,2025-06-13,CUST-018682,PROD-0368,WH-APAC-SYD-1,CAR-01,9,852.34,621.87,0.1,7671.06,6903.95,5596.83,34.78,1272.34,3,3,0
ORD-00000664,2023-01-19,CUST-004535,PROD-1438,WH-UK-LOND-1,CAR-06,2,33.95,17.29,0.05,67.9,64.51,34.58,21.46,8.47,2,2,0
ORD-00000665,2025-09-01,CUST-003680,PROD-0362,WH-US-WEST-2,CAR-01,1,1006.07,554.95,0.0,1006.07,1006.07,554.95,20.36,430.76,4,3,1
ORD-00000666,2023-12-29,CUST-016771,PROD-0612,WH-APAC-SING-1,CAR-08,8,543.88,316.7,0.0,4351.04,4351.04,2533.6,41.59,1775.85,5,5,0
ORD-00000667,2023-05-14,CUST-017870,PROD-0094,WH-APAC-TYO-1,CAR-07,4,502.26,384.58,0.1,2009.04,1808.14,1538.32,31.91,237.91,5,5,0
ORD-00000668,2023-01-05,CUST-018928,PROD-0964,WH-US-WEST-2,CAR-04,2,996.86,794.4,0.0,1993.72,1993.72,1588.8,15.05,389.87,3,3,0
ORD-00000669,2023-02-05,CUST-021096,PROD-1907,WH-US-WEST-1,CAR-07,4,403.16,317.73,0.0,1612.64,1612.64,1270.92,20.6,321.12,5,5,0
ORD-00000670,2025-08-17,CUST-023513,PROD-1671,WH-US-WEST-2,CAR-01,2,714.84,358.85,0.1,1429.68,1286.71,717.7,42.29,526.72,3,3,0
ORD-00000671,2025-02-19,CUST-006116,PROD-1404,WH-UK-LOND-1,CAR-06,1,848.31,464.28,0.0,848.31,848.31,464.28,6.54,377.49,3,3,0
ORD-00000672,2023-11-20,CUST-008329,PROD-0840,WH-APAC-MELB-1,CAR-04,5,358.36,291.2,0.15,1791.8,1523.03,1456.0,9.02,58.01,4,4,0
ORD-00000673,2025-06-14,CUST-012461,PROD-1010,WH-US-WEST-2,CAR-02,5,915.59,720.48,0.0,4577.95,4577.95,3602.4,24.89,950.66,3,4,0
ORD-00000674,2025-12-22,CUST-002050,PROD-0860,WH-APAC-MELB-1,CAR-05,5,932.39,428.34,0.1,4661.95,4195.76,2141.7,25.76,2028.3,3,3,0
ORD-00000675,2023-03-29,CUST-005239,PROD-1016,WH-US-CENT-1,CAR-01,7,1591.75,845.22,0.0,11142.25,11142.25,5916.54,24.45,5201.26,4,4,0
ORD-00000676,2025-08-11,CUST-000857,PROD-0571,WH-APAC-TYO-1,CAR-02,6,1134.5,877.08,0.0,6807.0,6807.0,5262.48,31.61,1512.91,2,2,0
ORD-00000677,2023-10-12,CUST-017528,PROD-1972,WH-EU-CENT-1,CAR-04,10,880.61,396.54,0.15,8806.1,7485.18,3965.4,23.0,3496.79,3,3,0
ORD-00000678,2024-03-07,CUST-002838,PROD-1432,WH-EU-CENT-1,CAR-07,10,455.18,218.03,0.05,4551.8,4324.21,2180.3,45.35,2098.56,3,3,0
ORD-00000679,2023-09-28,CUST-024725,PROD-0562,WH-APAC-SING-1,CAR-05,8,466.38,337.24,0.1,3731.04,3357.94,2697.92,28.26,631.76,3,3,0
ORD-00000680,2025-11-01,CUST-006986,PROD-0589,WH-UK-MANC-1,CAR-03,1,1046.87,609.59,0.0,1046.87,1046.87,609.59,22.11,415.17,5,5,0
ORD-00000681,2023-10-02,CUST-002267,PROD-1912,WH-EU-WEST-1,CAR-07,10,421.15,294.64,0.0,4211.5,4211.5,2946.4,12.09,1253.01,6,6,0
ORD-00000682,2023-11-26,CUST-022711,PROD-1893,WH-US-WEST-2,CAR-04,7,1160.89,628.97,0.0,8126.23,8126.23,4402.79,25.29,3698.15,6,6,0
ORD-00000683,2023-10-29,CUST-008762,PROD-1457,WH-US-EAST-2,CAR-05,5,320.43,244.78,0.05,1602.15,1522.04,1223.9,10.07,288.07,7,7,0
ORD-00000684,2025-10-25,CUST-016582,PROD-0694,WH-US-WEST-1,CAR-04,10,77.13,46.03,0.05,771.3,732.73,460.3,13.86,258.57,5,6,0
ORD-00000685,2023-11-21,CUST-003446,PROD-0010,WH-APAC-SING-1,CAR-02,4,418.14,229.31,0.0,1672.56,1672.56,917.24,33.28,722.04,4,4,0
ORD-00000686,2024-07-20,CUST-021947,PROD-0250,WH-APAC-OSAK-1,CAR-05,2,246.14,165.75,0.0,492.28,492.28,331.5,34.22,126.56,6,6,0
ORD-00000687,2024-06-07,CUST-010698,PROD-1002,WH-UK-LOND-1,CAR-02,1,231.12,183.79,0.0,231.12,231.12,183.79,10.66,36.67,4,4,0
ORD-00000688,2024-03-17,CUST-010949,PROD-0117,WH-CA-EAST-1,CAR-01,5,1115.67,730.43,0.0,5578.35,5578.35,3652.15,10.06,1916.14,6,6,0
ORD-00000689,2023-01-09,CUST-013541,PROD-1786,WH-US-EAST-2,CAR-02,6,1039.61,600.48,0.0,6237.66,6237.66,3602.88,41.24,2593.54,3,3,0
ORD-00000690,2024-08-06,CUST-022888,PROD-1677,WH-EU-WEST-1,CAR-03,3,825.26,508.36,0.05,2475.78,2351.99,1525.08,27.91,799.0,7,7,0
ORD-00000691,2025-02-12,CUST-021889,PROD-0631,WH-CA-EAST-1,CAR-03,7,1133.98,820.21,0.0,7937.86,7937.86,5741.47,17.38,2179.01,4,5,0
ORD-00000692,2025-04-27,CUST-023650,PROD-0732,WH-CA-EAST-1,CAR-04,3,1322.7,695.87,0.1,3968.1,3571.29,2087.61,39.01,1444.67,2,1,1
ORD-00000693,2025-06-05,CUST-023856,PROD-0629,WH-UK-LOND-1,CAR-05,6,966.65,467.18,0.0,5799.9,5799.9,2803.08,21.65,2975.17,1,1,0
ORD-00000694,2024-09-03,CUST-008904,PROD-1470,WH-APAC-MELB-1,CAR-02,8,969.46,476.1,0.0,7755.68,7755.68,3808.8,10.61,3936.27,2,2,0
ORD-00000695,2025-04-17,CUST-009119,PROD-0881,WH-US-WEST-2,CAR-05,10,290.85,185.36,0.05,2908.5,2763.08,1853.6,46.28,863.19,7,8,0
ORD-00000696,2025-11-05,CUST-016331,PROD-1459,WH-CA-EAST-1,CAR-01,4,340.78,267.1,0.1,1363.12,1226.81,1068.4,43.05,115.36,4,4,0
ORD-00000697,2023-04-06,CUST-024784,PROD-1531,WH-US-EAST-1,CAR-05,9,775.27,519.82,0.0,6977.43,6977.43,4678.38,6.1,2292.95,1,0,1
ORD-00000698,2023-10-21,CUST-013915,PROD-1822,WH-EU-WEST-1,CAR-02,4,1106.13,902.71,0.0,4424.52,4424.52,3610.84,19.55,794.13,7,7,0
ORD-00000699,2023-10-13,CUST-005504,PROD-1929,WH-EU-WEST-1,CAR-01,2,624.56,344.88,0.1,1249.12,1124.21,689.76,11.74,422.71,4,4,0
ORD-00000700,2025-04-30,CUST-002353,PROD-1227,WH-APAC-SING-1,CAR-07,7,965.94,554.64,0.0,6761.58,6761.58,3882.48,28.36,2850.74,5,4,1
ORD-00000701,2023-01-07,CUST-019160,PROD-1889,WH-US-EAST-2,CAR-01,3,1388.32,850.21,0.0,4164.96,4164.96,2550.63,43.48,1570.85,4,4,0
ORD-00000702,2024-11-29,CUST-009184,PROD-1492,WH-US-CENT-1,CAR-02,2,38.48,31.08,0.05,76.96,73.11,62.16,29.11,-18.16,4,4,0
ORD-00000703,2024-07-06,CUST-022269,PROD-1887,WH-APAC-OSAK-1,CAR-05,5,588.95,347.66,0.0,2944.75,2944.75,1738.3,10.55,1195.9,5,5,0
ORD-00000704,2025-08-30,CUST-003427,PROD-1060,WH-APAC-SING-1,CAR-05,1,1212.96,801.04,0.15,1212.96,1031.02,801.04,14.6,215.38,3,3,0
ORD-00000705,2023-02-27,CUST-008317,PROD-1768,WH-UK-MANC-1,CAR-08,8,1123.12,793.15,0.0,8984.96,8984.96,6345.2,24.84,2614.92,4,4,0
ORD-00000706,2025-07-23,CUST-012719,PROD-1341,WH-EU-WEST-1,CAR-08,7,28.14,21.11,0.0,196.98,196.98,147.77,32.82,16.39,2,2,0
ORD-00000707,2025-03-06,CUST-017245,PROD-0683,WH-EU-CENT-1,CAR-04,4,1748.92,884.78,0.1,6995.68,6296.11,3539.12,22.1,2734.89,1,1,0
ORD-00000708,2025-07-28,CUST-008900,PROD-1524,WH-APAC-OSAK-1,CAR-04,9,1027.58,549.14,0.0,9248.22,9248.22,4942.26,6.04,4299.92,7,6,1
ORD-00000709,2023-12-10,CUST-001315,PROD-1823,WH-US-WEST-2,CAR-02,4,643.99,441.52,0.0,2575.96,2575.96,1766.08,37.54,772.34,6,6,0
ORD-00000710,2025-12-25,CUST-004555,PROD-0957,WH-APAC-TYO-1,CAR-03,9,573.65,373.96,0.1,5162.85,4646.56,3365.64,32.71,1248.21,1,1,0
ORD-00000711,2023-03-13,CUST-001058,PROD-1407,WH-APAC-OSAK-1,CAR-01,8,514.26,417.73,0.1,4114.08,3702.67,3341.84,10.31,350.52,5,5,0
ORD-00000712,2025-02-14,CUST-006887,PROD-1170,WH-EU-WEST-1,CAR-08,8,549.59,394.0,0.0,4396.72,4396.72,3152.0,44.88,1199.84,7,7,0
ORD-00000713,2023-05-09,CUST-008122,PROD-0389,WH-APAC-MELB-1,CAR-02,3,767.46,409.9,0.0,2302.38,2302.38,1229.7,16.57,1056.11,5,5,0
ORD-00000714,2023-12-05,CUST-016206,PROD-0028,WH-APAC-TYO-1,CAR-05,5,699.15,345.38,0.1,3495.75,3146.18,1726.9,13.81,1405.46,2,2,0
ORD-00000715,2024-09-18,CUST-020821,PROD-0465,WH-CA-EAST-1,CAR-08,10,267.0,178.78,0.0,2670.0,2670.0,1787.8,6.67,875.53,7,7,0
ORD-00000716,2023-01-05,CUST-015530,PROD-1673,WH-CA-EAST-1,CAR-02,6,119.73,68.39,0.05,718.38,682.46,410.34,24.61,247.51,3,3,0
ORD-00000717,2025-04-18,CUST-009362,PROD-0939,WH-APAC-SING-1,CAR-03,11,578.76,377.7,0.0,6366.36,6366.36,4154.7,15.73,2195.93,2,3,0
ORD-00000718,2025-06-10,CUST-007886,PROD-0853,WH-APAC-MELB-1,CAR-02,8,1099.64,701.24,0.0,8797.12,8797.12,5609.92,15.54,3171.66,5,5,0
ORD-00000719,2024-10-12,CUST-001574,PROD-0678,WH-CA-EAST-1,CAR-08,8,1431.81,816.85,0.0,11454.48,11454.48,6534.8,33.96,4885.72,5,5,0
ORD-00000720,2023-09-07,CUST-008512,PROD-1077,WH-UK-MANC-1,CAR-01,1,570.14,418.71,0.1,570.14,513.13,418.71,31.61,62.81,5,5,0
ORD-00000721,2023-08-21,CUST-023581,PROD-0089,WH-APAC-MELB-1,CAR-04,11,885.88,423.36,0.0,9744.68,9744.68,4656.96,21.11,5066.61,5,6,0
ORD-00000722,2024-04-10,CUST-008563,PROD-1559,WH-US-EAST-2,CAR-02,5,18.99,12.89,0.05,94.95,90.2,64.45,26.52,-0.77,4,4,0
ORD-00000723,2023-08-13,CUST-007178,PROD-0477,WH-APAC-OSAK-1,CAR-03,4,354.03,239.82,0.0,1416.12,1416.12,959.28,10.41,446.43,1,1,0
ORD-00000724,2023-02-09,CUST-018193,PROD-1709,WH-US-CENT-1,CAR-08,3,1438.72,739.5,0.0,4316.16,4316.16,2218.5,35.81,2061.85,1,1,0
ORD-00000725,2023-04-08,CUST-010656,PROD-1235,WH-APAC-TYO-1,CAR-02,5,532.29,412.9,0.05,2661.45,2528.38,2064.5,39.01,424.87,2,2,0
ORD-00000726,2024-08-20,CUST-007101,PROD-0284,WH-APAC-MELB-1,CAR-07,6,537.39,333.72,0.0,3224.34,3224.34,2002.32,25.81,1196.21,7,7,0
ORD-00000727,2023-06-16,CUST-022612,PROD-0391,WH-APAC-OSAK-1,CAR-05,1,1213.29,885.46,0.0,1213.29,1213.29,885.46,36.25,291.58,7,6,1
ORD-00000728,2023-01-12,CUST-001617,PROD-0826,WH-APAC-TYO-1,CAR-05,7,560.47,351.3,0.0,3923.29,3923.29,2459.1,35.67,1428.52,3,3,0
ORD-00000729,2024-01-12,CUST-004679,PROD-1066,WH-US-EAST-2,CAR-02,4,1498.09,713.99,0.0,5992.36,5992.36,2855.96,16.88,3119.52,1,1,0
ORD-00000730,2023-12-19,CUST-004979,PROD-0173,WH-APAC-OSAK-1,CAR-01,1,197.4,161.73,0.0,197.4,197.4,161.73,9.09,26.58,4,4,0
ORD-00000731,2024-09-02,CUST-003901,PROD-0545,WH-APAC-SYD-1,CAR-07,1,293.87,147.76,0.0,293.87,293.87,147.76,5.47,140.64,2,1,1
ORD-00000732,2023-11-13,CUST-000871,PROD-1176,WH-CA-EAST-1,CAR-04,3,1088.78,631.6,0.0,3266.34,3266.34,1894.8,44.7,1326.84,6,6,0
ORD-00000733,2024-10-01,CUST-016684,PROD-0743,WH-EU-WEST-1,CAR-07,11,689.07,554.22,0.0,7579.77,7579.77,6096.42,38.62,1444.73,2,2,0
ORD-00000734,2023-09-21,CUST-002270,PROD-1474,WH-US-EAST-2,CAR-03,10,1267.68,678.97,0.0,12676.8,12676.8,6789.7,19.57,5867.53,6,7,0
ORD-00000735,2023-12-12,CUST-009126,PROD-1544,WH-UK-LOND-1,CAR-03,11,1408.66,902.53,0.05,15495.26,14720.5,9927.83,14.04,4778.63,7,7,0
ORD-00000736,2023-08-02,CUST-004329,PROD-0249,WH-EU-WEST-1,CAR-08,6,1049.33,815.33,0.05,6295.98,5981.18,4891.98,8.44,1080.76,5,5,0
ORD-00000737,2023-03-04,CUST-018610,PROD-0908,WH-EU-CENT-1,CAR-08,4,1168.39,592.49,0.0,4673.56,4673.56,2369.96,20.6,2283.0,1,1,0
ORD-00000738,2025-01-04,CUST-016458,PROD-0125,WH-APAC-SING-1,CAR-03,7,857.93,686.17,0.0,6005.51,6005.51,4803.19,21.36,1180.96,2,3,0
ORD-00000739,2024-06-29,CUST-007456,PROD-0703,WH-EU-WEST-1,CAR-07,10,931.75,421.06,0.1,9317.5,8385.75,4210.6,25.83,4149.32,4,4,0
ORD-00000740,2023-07-31,CUST-023417,PROD-1764,WH-APAC-OSAK-1,CAR-05,1,1347.82,737.93,0.0,1347.82,1347.82,737.93,41.45,568.44,2,2,0
ORD-00000741,2024-09-08,CUST-017754,PROD-0029,WH-APAC-MELB-1,CAR-05,11,275.49,183.89,0.15,3030.39,2575.83,2022.79,19.91,533.13,5,4,1
ORD-00000742,2024-12-12,CUST-017840,PROD-0773,WH-CA-EAST-1,CAR-06,3,684.4,412.42,0.1,2053.2,1847.88,1237.26,6.29,604.33,1,1,0
ORD-00000743,2023-09-28,CUST-011009,PROD-1841,WH-APAC-TYO-1,CAR-06,1,1723.84,787.45,0.15,1723.84,1465.26,787.45,14.52,663.29,4,5,0
ORD-00000744,2025-04-28,CUST-018650,PROD-0646,WH-US-EAST-2,CAR-02,2,780.31,591.71,0.1,1560.62,1404.56,1183.42,37.39,183.75,6,7,0
ORD-00000745,2023-02-13,CUST-007710,PROD-0529,WH-EU-CENT-1,CAR-06,4,466.21,245.46,0.05,1864.84,1771.6,981.84,32.82,756.94,2,2,0
ORD-00000746,2024-07-12,CUST-023148,PROD-0742,WH-UK-MANC-1,CAR-08,6,1415.15,839.75,0.1,8490.9,7641.81,5038.5,18.54,2584.77,4,4,0
ORD-00000747,2025-12-24,CUST-019233,PROD-1987,WH-CA-EAST-1,CAR-01,1,1007.75,663.5,0.1,1007.75,906.98,663.5,24.54,218.94,5,5,0
ORD-00000748,2025-09-28,CUST-024858,PROD-1333,WH-APAC-SING-1,CAR-04,1,1259.68,808.84,0.0,1259.68,1259.68,808.84,44.42,406.42,6,6,0
ORD-00000749,2025-02-05,CUST-017098,PROD-1935,WH-US-EAST-2,CAR-06,7,772.7,559.2,0.0,5408.9,5408.9,3914.4,18.41,1476.09,1,1,0
ORD-00000750,2025-11-11,CUST-007466,PROD-0221,WH-APAC-MELB-1,CAR-07,1,90.48,49.79,0.1,90.48,81.43,49.79,10.07,21.57,1,1,0
ORD-00000751,2023-03-30,CUST-023591,PROD-0528,WH-EU-WEST-1,CAR-04,11,785.42,633.99,0.0,8639.62,8639.62,6973.89,5.84,1659.89,5,5,0
ORD-00000752,2025-03-11,CUST-005437,PROD-1383,WH-APAC-MELB-1,CAR-05,8,816.1,526.22,0.0,6528.8,6528.8,4209.76,7.41,2311.63,7,7,0
ORD-00000753,2024-08-17,CUST-007928,PROD-1505,WH-CA-EAST-1,CAR-04,10,417.46,287.67,0.1,4174.6,3757.14,2876.7,34.6,845.84,3,2,1
ORD-00000754,2025-11-20,CUST-000816,PROD-1661,WH-EU-CENT-1,CAR-07,5,55.45,35.94,0.0,277.25,277.25,179.7,38.62,58.93,7,7,0
ORD-00000755,2023-01-02,CUST-018160,PROD-0764,WH-APAC-SYD-1,CAR-04,10,927.8,680.73,0.05,9278.0,8814.1,6807.3,27.38,1979.42,5,5,0
ORD-00000756,2025-04-29,CUST-010420,PROD-0645,WH-APAC-SING-1,CAR-04,9,1402.53,797.76,0.05,12622.77,11991.63,7179.84,26.54,4785.25,7,7,0
ORD-00000757,2025-12-25,CUST-023713,PROD-1556,WH-UK-LOND-1,CAR-01,8,1765.68,831.28,0.0,14125.44,14125.44,6650.24,22.59,7452.61,5,5,0
ORD-00000758,2023-08-29,CUST-009371,PROD-0022,WH-UK-MANC-1,CAR-04,3,228.68,172.4,0.05,686.04,651.74,517.2,8.39,126.15,5,5,0
ORD-00000759,2023-04-16,CUST-005277,PROD-0828,WH-US-CENT-1,CAR-06,5,856.93,617.93,0.0,4284.65,4284.65,3089.65,15.15,1179.85,2,2,0
ORD-00000760,2023-01-17,CUST-020178,PROD-1237,WH-APAC-SYD-1,CAR-05,3,1435.51,816.09,0.15,4306.53,3660.55,2448.27,7.47,1204.81,1,1,0
ORD-00000761,2023-10-10,CUST-019299,PROD-0374,WH-UK-LOND-1,CAR-08,11,926.86,574.84,0.05,10195.46,9685.69,6323.24,26.7,3335.75,1,1,0
ORD-00000762,2025-05-11,CUST-007791,PROD-1992,WH-UK-MANC-1,CAR-03,8,982.29,473.76,0.0,7858.32,7858.32,3790.08,9.15,4059.09,7,6,1
ORD-00000763,2025-10-03,CUST-014310,PROD-0898,WH-US-EAST-1,CAR-03,3,1186.67,911.01,0.0,3560.01,3560.01,2733.03,29.68,797.3,4,5,0
ORD-00000764,2023-08-05,CUST-010691,PROD-0391,WH-APAC-SYD-1,CAR-03,7,1213.29,885.46,0.0,8493.03,8493.03,6198.22,33.15,2261.66,2,2,0
